[62,0] 1
[61,1] -10187
[61,2] 119377
[61,3] 1949072
[61,4] -25669166
[61,5] 11070341
[61,6] 783623446
[61,7] -2356026973
[61,8] -6841640684
[61,9] 41892031637
[61,10] -10772369786
[61,11] -306750351934
[61,12] 537171102955
[61,13] 922537833074
[61,14] -3773226603569
[61,15] 941496822479
[61,16] 12561386117929
[61,17] -17235671380667
[61,18] -17432998607254
[61,19] 62201706342658
[61,20] -20696284397336
[61,21] -110800836957457
[61,22] 138929355562111
[61,23] 71862027856718
[61,24] -278421869598152
[61,25] 117128128973765
[61,26] 278057996712926
[61,27] -344649377908397
[61,28] -66370067595610
[61,29] 395274684574802
[61,30] -194055247144445
[61,31] -217990694723995
[61,32] 283146420136888
[61,33] -5683363191790
[61,34] -184177562398088
[61,35] 101657814380969
[61,36] 49851317409979
[61,37] -76155417409408
[61,38] 13398875157588
[61,39] 25809321758058
[61,40] -16663016440035
[61,41] -1699960792554
[61,42] 5933114104467
[61,43] -1958516399298
[61,44] -722505053418
[61,45] 731219393736
[61,46] -134398880679
[61,47] -82482738806
[61,48] 52722298109
[61,49] -7622616974
[61,50] -3915674058
[61,51] 2275090587
[61,52] -438865842
[61,53] -35075915
[61,54] 44476442
[61,55] -13680653
[61,56] 2560536
[61,57] -327021
[61,58] 28914
[61,59] -1708
[61,60] 61
[61,61] -1
[60,1] 119377
[60,2] 20485386
[60,3] -584889960
[60,4] 6509858146
[60,5] -38739153551
[60,6] 134714679936
[60,7] -202419002361
[60,8] -686174610222
[60,9] 4985574459423
[60,10] -9055683258327
[60,11] -18900117777960
[60,12] 99481986206229
[60,13] -35482650177678
[60,14] -494579495218350
[60,15] 691418495793579
[60,16] 1630346272747020
[60,17] -4506006155347777
[60,18] -2342395832542464
[60,19] 19127839631724358
[60,20] -11248921075342530
[60,21] -47864227431525441
[60,22] 80279997186067938
[60,23] 41265437501355840
[60,24] -224639421794562732
[60,25] 124760536469345519
[60,26] 310673509331964435
[60,27] -474257593868201331
[60,28] -101189551689219984
[60,29] 727908165014047810
[60,30] -356696488018088295
[60,31] -601170191610953903
[60,32] 659518078581226771
[60,33] 284375870344694694
[60,34] -654808922603013384
[60,35] -111383545663388685
[60,36] 611658245623998885
[60,37] -5927713013337670
[60,38] -589586950457952695
[60,39] 208151311038190038
[60,40] 401637185280236342
[60,41] -306229606624728202
[60,42] -136485031483294464
[60,43] 209539258778019588
[60,44] 6145321671015021
[60,45] -86326066622381928
[60,46] 8645158236700968
[60,47] 30302826225582130
[60,48] -4169024047369311
[60,49] -10061495072443688
[60,50] 1944657842909915
[60,51] 2343152417369475
[60,52] -273762731470870
[60,53] -453019499432403
[60,54] -2588195514138
[60,55] 65663695727825
[60,56] 19880131578021
[60,57] 2360123524563
[60,58] 113001749151
[60,59] 1766814614
[60,60] 5158404
[59,1] 1949072
[59,2] -584889960
[59,3] 9274903417
[59,4] -42777040621
[59,5] -187392380274
[59,6] 2876459626118
[59,7] -11751396410190
[59,8] 9013561133775
[59,9] 84477695648879
[59,10] -242854711130064
[59,11] -469710501305916
[59,12] 3540294048036826
[59,13] -1439307061444173
[59,14] -28859667100645473
[59,15] 62286787949720223
[59,16] 71059890841782693
[59,17] -428978191760966295
[59,18] 263387756223149682
[59,19] 1347150069488813270
[59,20] -2262334899184696062
[59,21] -2210917482915984989
[59,22] 8033684743311939321
[59,23] 824861804801973105
[59,24] -21421263482040105821
[59,25] 11543601433668078853
[59,26] 43173365592649969668
[59,27] -58904478908106706074
[59,28] -38823111510783914454
[59,29] 142251759346861756248
[59,30] -64923734415919774958
[59,31] -154062074741581231711
[59,32] 239165880332966327997
[59,33] -34984530301088214549
[59,34] -264085238176605077541
[59,35] 306067995615103548978
[59,36] 12332958342711848947
[59,37] -352612731697691360246
[59,38] 285740141322932685378
[59,39] 117527667832798845990
[59,40] -333042316393810706255
[59,41] 123650807655816511974
[59,42] 159939032207343014961
[59,43] -165285709904489777736
[59,44] -2534498682331500144
[59,45] 80200036478811868111
[59,46] -35275023869079565524
[59,47] -13348747812409348059
[59,48] 16105419520592613100
[59,49] -2887823586720982426
[59,50] -2379327455564800137
[59,51] 1382191517514906218
[59,52] -96826379818011515
[59,53] -140321943521487267
[59,54] 39642932045870781
[59,55] 3864426482332225
[59,56] -1269888007020504
[59,57] 28444843694830
[59,58] 21507083930766
[59,59] -1194920583708
[58,1] -25669166
[58,2] 6509858146
[58,3] -42777040621
[58,4] -484877178261
[58,5] 8459498438348
[58,6] -51373111020497
[58,7] 150706811199202
[58,8] -212350458328038
[58,9] 60437776366869
[58,10] 4290412625407583
[58,11] -38290312953079418
[58,12] 136409402152410953
[58,13] -151430821259914225
[58,14] -617846970742684919
[58,15] 2896375204422615173
[58,16] -1767035278597012928
[58,17] -12757954769996426601
[58,18] 22685724840571787103
[58,19] 27764122839135525040
[58,20] -113532362071673089284
[58,21] 27658824514587969657
[58,22] 324288463333482111334
[58,23] -453083745613903598567
[58,24] -260415530358383614246
[58,25] 1245805366817685753973
[58,26] -900497949551813926485
[58,27] -819411038782545440916
[58,28] 1712311343010388659489
[58,29] -1245346657512083010078
[58,30] 1592903219113669507158
[58,31] -1073342855402008935835
[58,32] -5361504175920930166069
[58,33] 11641739819313064364167
[58,34] -2079727467149141451307
[58,35] -18384267028516554913988
[58,36] 19073901450900360688022
[58,37] 8252088780885558945958
[58,38] -26573838064950824798014
[58,39] 9104849878884611120662
[58,40] 16856211514038978639910
[58,41] -15518316612677735305908
[58,42] -3439760043579761478312
[58,43] 10198436415672479478606
[58,44] -2186882730801258195962
[58,45] -3663575127498227761903
[58,46] 1910280705369948101804
[58,47] 726302961630080647691
[58,48] -733118718586283635169
[58,49] -36428674352968120682
[58,50] 186312848952654067309
[58,51] -33805772254271316820
[58,52] -29485152891260348878
[58,53] 13719176842361390233
[58,54] 575839870677216326
[58,55] -1730844608237823855
[58,56] 488353757338575180
[58,57] -54080518328767002
[58,58] 1764630288542584
[57,1] 11070341
[57,2] -38739153551
[57,3] -187392380274
[57,4] 8459498438348
[57,5] -66679185127208
[57,6] 50897582593473
[57,7] 2610938341983631
