[1,1] -1
[2,2] 713
[3,1] 23
[3,3] -73876
[4,2] 22540
[4,4] 1414569
[5,1] -184
[5,3] -546733
[5,5] -4299597
[6,2] 77556
[6,4] -159482
[6,6] 38005614
[7,1] 529
[7,3] 95473
[7,5] -5669454
[7,7] -76985715
[8,2] -13662
[8,4] -1170263
[8,6] -22586966
[8,8] 389944047
[9,1] 184
[9,3] 1982715
[9,5] -4654073
[9,7] 25535888
[9,9] -589211838
[10,2] -73830
[10,4] -778274
[10,6] -8411882
[10,8] -288911326
[10,10] 1700081869
[11,1] -2783
[11,3] -509381
[11,5] 28763846
[11,7] -109595621
[11,9] 479497997
[11,11] -1896628829
[12,2] -141312
[12,4] 5764927
[12,6] -20709522
[12,8] 191799001
[12,10] -1152981214
[12,12] 3349529422
[13,1] 1403
[13,3] -623530
[13,5] -4825676
[13,7] 177698460
[13,9] -565865596
[13,11] 1475812296
[13,13] -1896628829
[14,2] 88895
[14,4] -2110756
[14,6] 66826477
[14,8] -165464898
[14,10] 846248016
[14,12] -1152981214
[14,14] 1700081869
[15,1] 3542
[15,3] -147499
[15,5] 9002108
[15,7] -43634266
[15,9] 565711772
[15,11] -565865596
[15,13] 479497997
[15,15] -589211838
[16,2] 60352
[16,4] -458344
[16,6] -17564364
[16,8] 257833036
[16,10] -165464898
[16,12] 191799001
[16,14] -288911326
[16,16] 389944047
[17,1] -1771
[17,3] -16675
[17,5] -3733912
[17,7] 66270728
[17,9] -43634266
[17,11] 177698460
[17,13] -109595621
[17,15] 25535888
[17,17] -76985715
[18,2] -15525
[18,4] -720912
[18,6] 14086350
[18,8] -17564364
[18,10] 66826477
[18,12] -20709522
[18,14] -8411882
[18,16] -22586966
[18,18] 38005614
[19,1] -1127
[19,3] -39422
[19,5] 1388740
[19,7] -3733912
[19,9] 9002108
[19,11] -4825676
[19,13] 28763846
[19,15] -4654073
[19,17] -5669454
[19,19] -4299597
[20,2] -1932
[20,4] 210450
[20,6] -720912
[20,8] -458344
[20,10] -2110756
[20,12] 5764927
[20,14] -778274
[20,16] -1170263
[20,18] -159482
[20,20] 1414569
[21,1] 253
[21,3] 18262
[21,5] -39422
[21,7] -16675
[21,9] -147499
[21,11] -623530
[21,13] -509381
[21,15] 1982715
[21,17] 95473
[21,19] -546733
[21,21] -73876
[22,2] 1656
[22,4] -1932
[22,6] -15525
[22,8] 60352
[22,10] 88895
[22,12] -141312
[22,14] -73830
[22,16] -13662
[22,18] 77556
[22,20] 22540
[22,22] 713
[23,1] 46
[23,3] 253
[23,5] -1127
[23,7] -1771
[23,9] 3542
[23,11] 1403
[23,13] -2783
[23,15] 184
[23,17] 529
[23,19] -184
[23,21] 23
[23,23] -1
[24,0] 1
