[38,0] 1
[37,1] -909256681490679875797859159030
[37,4] 420567661950122480809092348768
[37,7] -25080702839399035711912728268
[37,10] 483034967032022599441257384
[37,13] -4226802963248939906738391
[37,16] 19957180868378807196480
[37,19] -55988070247569478664
[37,22] 98495876224218864
[37,25] -111350839870642
[37,28] 80736175008
[37,31] -36257780
[37,34] 9176
[37,37] -1
[36,2] 135738087709916025982131012692938235736434622514544895214135
[36,5] 19822927874913420284396521697296432261273153345219184762304
[36,8] 428184371024472095576767851106264063236308819964947504568
[36,11] 2480628485038322759133943258554235555110626116340476784
[36,14] 4859650287051222887246341477567843492248425598190716
[36,17] 3528373306675890578467710456814490398068932730240
[36,20] 955024732691275557149681496307995438347171064
[36,23] 89446746017580433931672094221238843892976
[36,26] 2407083553303750163477196377464142153
[36,29] 12511048183783137106735832527936
[36,32] 4969868165249337742684200
[36,35] 7921701209347664
[35,0] 2736901221968115875275637215353054223512006653032888442251862603768458785260574621696000
[35,3] -4636337723328234287550521913694079664375721740972036105226818949947555824933093641524
[35,6] 2982279316793632113418554530809539756882836689028171904911200737742026272931116928
[35,9] -913849586371389071198432833058692819290142786173376345740255712091855580585624
[35,12] 137985825195999709154600222310685696378750521850422690439115159618952391888
[35,15] -9741511093742976918444021938215147161256660031263767318676891782281740
[35,18] 284537920532226957375839686143268226078929188750229129234168727232
[35,21] -2818300025549058207932316274735979219423341828791629837881512
[35,24] 6991844946172284102082636548096560707891534911692316080
[35,27] -2686208832036407544548623280088854659976137209644
[35,30] 65911705484112690983579224898757624022272
[35,33] -18826185676581162801681003877592
[34,1] 30783758309370095316703858302179252456168594578469519057482379928056733925570855224184440078336000
[34,4] 571688477548688797502479971955851876627979449544025316854883653452101727884117512171328692198955
[34,7] 1146993811629721629469803949970706499334787390849650386506596105646089176958523359182598674848
[34,10] 512443314177608920403904408273025694108565570948977696558106575246626024751322086409121432
[34,13] 61555071884438069996551630861890495788174796684881276252964772585428139050863173594472
[34,16] 2002532991768760090959371002332349691707139683903052836076012100724990494865505644
[34,19] 15798448223609958326543269822933482537779347456842825713474685392848197320256
[34,22] 24008679613429656507376605161583212064178505072839050527081664538414872
[34,25] 4726043186348530130766230716382884006614813459552828246668865216
[34,28] 60725220476946340111938455154596140927954340841829154155
[34,31] 13935512237066446035117117342436977700133062496
[34,34] 847115746243095618043849605414568
[33,2] 55127540361143112029352589439966316910224100411673342548450951494469954636386171253775584081269134573568000
[33,5] -275772170336280341835324699254067730712517646132311658193982429431374960030447010968637128709722916011422
[33,8] 278094803996824309257262486866235240273512034342917986004359509038729620690476948287960613369472444640
[33,11] -91844743001216910486254570111376083954604879630314953227165676043974144397447254037700697808247372
[33,14] 8843470336027831918875779967168139125816033280229755945597244394988382498374026947405015552056
[33,17] -182844129575712906577558900916478406153488448316918596387745023028515798292360765152945465
[33,20] 592211045115658977494823880458105204212211278646386249263427020687867536131948239104
[33,23] -208145920091738610905750750584076861681805769235460826384670963089401315716256
[33,26] 4551177209672722707287006716843015080503042160647039287412198525593744
[33,29] -2307984514085523237901498333120030932672010484956477054384044
[33,32] 2705263596775575730107305769516920443543723961280
[32,0] 382835466441431461616916610999140344630359258541644034263854047016067939094415966540088545831098846362610958336000000
[32,3] -433353319529112632178661180296575536139714386558876372425829536278748110174156795070436444741867023506807046144000
[32,6] 164038920368327358342628542908499570172582571188226392677850770315686272217556264952456493172581331494585796165
