[30,0] 1
[29,1] 3103
[29,2] -107242
[29,3] 215499
[29,4] 6591990
[29,5] -12842940
[29,6] -91268046
[29,7] 149303397
[29,8] 477901614
[29,9] -752017038
[29,10] -1120356942
[29,11] 1934109267
[29,12] 1125881442
[29,13] -2636657641
[29,14] -176458736
[29,15] 1881453300
[29,16] -506225044
[29,17] -625929446
[29,18] 373600620
[29,19] 37600124
[29,20] -90348920
[29,21] 25551726
[29,22] 2668580
[29,23] -3622448
[29,24] 1128564
[29,25] -197461
[29,26] 21634
[29,27] -1479
[29,28] 58
[29,29] -1
[28,1] -107242
[28,2] 9471400
[28,3] -138266838
[28,4] 427868436
[28,5] -265631880
[28,6] 15807842232
[28,7] -6830774550
[28,8] -209386969918
[28,9] 373971349388
[28,10] 1673868661667
[28,11] -2736115505602
[28,12] -6747272120752
[28,13] 7402355737074
[28,14] 14384835030843
[28,15] -3507800777036
[28,16] -21812882343778
[28,17] -12821629247572
[28,18] 25469585875680
[28,19] 13408600484260
[28,20] -6946184422388
[28,21] -10033908301072
[28,22] -1278932296140
[28,23] 2048698156928
[28,24] 1091401717710
[28,25] 214599649738
[28,26] 16777877877
[28,27] 417238138
[28,28] 1931400
[27,1] 215499
[27,2] -138266838
[27,3] 4084292894
[27,4] -27040491228
[27,5] -7620078831
[27,6] 164261042056
[27,7] -519723230619
[27,8] 14619632933240
[27,9] 44090984514179
[27,10] -358093297785844
[27,11] -319390398877627
[27,12] 1427103271916352
[27,13] 430287935258912
[27,14] -2949963474163238
[27,15] 1520712011247354
[27,16] 5060890216607494
[27,17] -6947837957762655
[27,18] -3644156519719558
[27,19] 7692314144152599
[27,20] 176527746897248
[27,21] -2607884843770062
[27,22] 358150780966172
[27,23] 167613176858946
[27,24] -60012679515912
[27,25] -4974115102035
[27,26] 501544022746
[27,27] -129578503163
[26,1] 6591990
[26,2] 427868436
[26,3] -27040491228
[26,4] 318093935919
[26,5] -440812278774
[26,6] 12829905452070
[26,7] -201882420957966
[26,8] 926797833828407
[26,9] -4131104837297758
[26,10] 9380273514343176
[26,11] 50569669959745534
[26,12] -20113314286711750
[26,13] -149206889934321348
[26,14] 143188650961823634
[26,15] 120691002948631864
[26,16] -223665398807074125
[26,17] 51274190006188330
[26,18] 55416007367252280
[26,19] -126602826165487734
[26,20] 63463308510409751
[26,21] 73286388894279644
[26,22] -42630159448278906
[26,23] -9228093124017112
[26,24] 9292660147241673
[26,25] -1800672000575230
[26,26] 119056229899100
[25,1] -12842940
[25,2] -265631880
[25,3] -7620078831
[25,4] -440812278774
[25,5] 42551315296759
[25,6] -1090790350492838
[25,7] 11405606699887402
[25,8] -46146735866022330
[25,9] 44085610690846698
[25,10] 280503207949358708
[25,11] -1675708921543665049
[25,12] -212507879553121172
[25,13] 3828404215770500331
[25,14] -86306824625869392
[25,15] -2472877438455952927
[25,16] 465479871437868720
[25,17] 727816216332781985
[25,18] 6403189392482544
[25,19] -528138256845780534
[25,20] -999532644178010174
[25,21] 263724263634293659
[25,22] 587261181976111524
[25,23] -192469622665970114
[25,24] -48083587479384528
[25,25] 21455606049735589
[24,1] -91268046
[24,2] 15807842232
[24,3] 164261042056
[24,4] 12829905452070
[24,5] -1090790350492838
[24,6] 24698992291379796
[24,7] -241416782335430438
[24,8] 937509372857218806
[24,9] 131461170252069500
[24,10] -8825252069446191201
[24,11] 16023342386587243264
[24,12] 23454442443705914108
[24,13] -57691030822912139336
[24,14] -9945495807283026400
[24,15] 43326393453034593282
[24,16] 40747369054557980552
[24,17] -6242119530591238758
[24,18] -15435613245512745218
[24,19] 17575280634058031892
[24,20] 4544633830750706446
[24,21] -14321890727989143346
[24,22] 2843675568168699214
[24,23] 1774353473140774836
[24,24] -371642183678839412
[23,1] 149303397
[23,2] -6830774550
[23,3] -519723230619
[23,4] -201882420957966
[23,5] 11405606699887402
[23,6] -241416782335430438
[23,7] 2435058608584557300
[23,8] -10368205675068591404
[23,9] 1392442888205123496
[23,10] 86229331064017371294
[23,11] -78578665081122780605
[23,12] -271141257770331757556
[23,13] 268566744702100301057
[23,14] 240980082934441575178
[23,15] -709556339207997552388
[23,16] -178238934234723797080
[23,17] 219151715540835565575
[23,18] 189561367587672355152
[23,19] -24093795427154333668
[23,20] 106638467650599862454
[23,21] -21974588011576196009
[23,22] -25652470427003838856
[23,23] 3065489517015651554
[22,1] 477901614
[22,2] -209386969918
[22,3] 14619632933240
[22,4] 926797833828407
[22,5] -46146735866022330
[22,6] 937509372857218806
[22,7] -10368205675068591404
[22,8] 56154192627611954371
[22,9] -80800511142563291230
[22,10] -326712499086273778612
[22,11] 684419469894488833518
[22,12] 618430214703047565417
[22,13] -953481275969723721316
[22,14] -131382403746733823748
[22,15] 3179553034513622996552
[22,16] 2070924826031370743912
[22,17] -3738275610978887143484
[22,18] -568444880501258527730
[22,19] -846722239330098148570
[22,20] 597102793239754145580
[22,21] 407493511991208567574
[22,22] -93599518618575749316
[21,1] -752017038
[21,2] 373971349388
[21,3] 44090984514179
[21,4] -4131104837297758
[21,5] 44085610690846698
[21,6] 131461170252069500
[21,7] 1392442888205123496
[21,8] -80800511142563291230
[21,9] 548057285113115699922
[21,10] -558854413688629440082
[21,11] -3624910544828679943218
[21,12] 6325796471269318291216
[21,13] 10758981390167196202656
[21,14] -15654544082162830299682
[21,15] -17547200648412355633293
[21,16] 4407034314149780777900
[21,17] 10523717302185403297543
[21,18] 13403836249718730917190
[21,19] -8188085513337389836085
[21,20] -4225388320197699224666
[21,21] 906596448099919072608
[20,1] -1120356942
[20,2] 1673868661667
[20,3] -358093297785844
[20,4] 9380273514343176
[20,5] 280503207949358708
[20,6] -8825252069446191201
[20,7] 86229331064017371294
[20,8] -326712499086273778612
[20,9] -558854413688629440082
[20,10] 7675940253066330933077
[20,11] -4915633505051600989212
[20,12] -41165364313074592296618
[20,13] 167299882066926834318
[20,14] 76991797344950305907939
[20,15] 37991965340952822841076
[20,16] -81957316408904281767856
[20,17] -48901982237812456345478
