[1,1] -1
[2,2] 59040
[3,1] 82
[3,3] -750142068
[4,2] 64149502
[4,4] 1091183416224
[5,1] -2993
[5,3] 376578445494
[5,5] -117151681106365
[6,2] 5583551052
[6,4] -47571182982511
[6,6] 5760264335418744
[7,1] 64206
[7,3] -11142121419943
[7,5] 2765579440072704
[7,7] -175394020000148818
[8,2] 84198699169
[8,4] 956718311637652
[8,6] -94303251337348622
[8,8] 3716670525303045696
[9,1] -900852
[9,3] 75978110612526
[9,5] -36604274722629374
[9,7] 2067493307422652604
[9,9] -56641146589505741719
[10,2] 19768025852
[10,4] -5555658411210132
[10,6] 875526835415891052
[10,8] -31902844065548715001
[10,10] 634230259089765774136
[11,1] 8713566
[11,3] -319632643813349
[11,5] 150554461760903260
[11,7] -14065471793294703471
[11,9] 364199909727495021944
[11,11] -5437974261448571632972
[12,2] -958253492728
[12,4] 14583159099043176
[12,6] -2290661364094047910
[12,8] 156249581313163670340
[12,10] -3021008478937928431160
[12,12] 33870350464730174198808
[13,1] -59761067
[13,3] 856892224519576
[13,5] -265072466682193891
[13,7] 24327256872417349838
[13,9] -1336910957248565387765
[13,11] 20366610003223455619054
[13,13] -160398219510495807193064
[14,2] 2584129812236
[14,4] -8668870793065395
[14,6] 1488526695763443968
[14,8] -132894783831782922388
[14,10] 7715943185068922445416
[14,12] -106087760936629246899339
[14,14] 616601521573444894755352
[15,1] 295097746
[15,3] -1242525438411071
[15,5] 151950046496704944
[15,7] -17605438714917079676
[15,9] 846032807596476842994
[15,11] -34174316087859227802712
[15,13] 405680146833382378350290
[15,15] -1841128377360094742080728
[16,2] -2950845317574
[16,4] -26869567125041356
[16,6] 4534412731940030282
[16,8] -7361221060434855688
[16,10] -4697155378619601323535
[16,12] 139495783952538431208208
[16,14] -1277408971167618162749484
[16,16] 4496669483600192168659112
[17,1] -1058291631
[17,3] 1224166696913606
[17,5] -395032352916592009
[17,7] 7189201021787544788
[17,9] 96867357197525075474
[17,11] 15185298621158426753242
[17,13] -436571624320099951868373
[17,15] 3251891419608580344970056
