[1,1] -1
[3,3] 328
[5,5] -26568
[7,7] 527998
[8,2] 1230
[9,9] -5300152
[10,4] 86182
[11,11] 30725564
[12,6] -1727330
[13,1] 41
[13,13] -112058084
[14,8] 12381918
[15,3] -150429
[15,15] 314858434
[16,10] -45850095
[17,5] 1505274
[17,17] -616647175
[18,12] 135202748
[19,7] -4051087
[19,19] 949802556
[20,2] 22222
[20,14] -259753081
[21,9] 14839704
[21,21] -1134964624
[22,4] 361415
[22,16] 392883320
[23,11] -23799885
[23,23] 949802556
[24,6] -69044
[24,18] -469682429
[25,1] -328
[25,13] 36162779
[25,25] -616647175
[26,8] 1851888
[26,20] 392883320
[27,3] 61623
[27,15] -44288364
[27,27] 314858434
[28,10] -1473212
[28,22] -259753081
[29,5] -34030
[29,17] 36162779
[29,29] -112058084
[30,12] 2897183
[30,24] 135202748
[31,7] -10783
[31,19] -23799885
[31,31] 30725564
[32,2] 2091
[32,14] -1473212
[32,26] -45850095
[33,9] -206640
[33,21] 14839704
[33,33] -5300152
[34,4] 6314
[34,16] 1851888
[34,28] 12381918
[35,11] -10783
[35,23] -4051087
[35,35] 527998
[36,6] -19311
[36,18] -69044
[36,30] -1727330
[37,1] 82
[37,13] -34030
[37,25] 1505274
[37,37] -26568
[38,8] 6314
[38,20] 361415
[38,32] 86182
[39,3] -82
[39,15] 61623
[39,27] -150429
[39,39] 328
[40,10] 2091
[40,22] 22222
[40,34] 1230
[41,5] 82
[41,17] -328
[41,29] 41
[41,41] -1
[42,0] 1
