[1,1] -3381391913522726342930221472392241170198527451848561
[2,1] -27802555733409083264092932106336205177187892381865946
[2,2] 535046453716098362598011934710527750364757366646605975866670
[3,1] -106576463644734819179022906407622119845886920797152793
[3,2] -449349264030528731874593669866797594797620414263031517125449030
[3,3] -11930562706445793858704010705102276092230760547999004927024865504934
[4,1] -252829093930516620007444094069874004830321355139711904
[4,2] 37335670048011730441849208869773507430989510862778683278534931515
[4,3] -6657677103372202462265645347020812087243442941406898469970142058328438
[4,4] 7379318548146420428814521429088995718568598633299427872856184316676534214
[5,1] -415447842796044615178161311699613795179054296573796178
[5,2] -830282330561413456898571074715318881013054682344418675464697170144
[5,3] -428299242299411844976914838295546480936377079780411186539764529378803633
[5,4] -323699899709172244731831003755051172675116111427601582399676336824995926730
[5,5] -5775667042517722280008828176278340853789623338527807385060889262853547456960
[6,1] -501400864130885651895293812416103376098480219417312140
[6,2] 7252211142761125230349141084243873630715293512026890654890539533890
[6,3] -5813059966123248105213468712904296287703213808555845820513309614877280252
[6,4] 676141982744620236507341342718898622178034546837942559140915739011054392813
[6,5] 93720735730946133024716810442369097756577459989706261712431760482851209128850
[6,6] 1950998422545957964485321234182457495027773267984235305904237200239929409656810
[7,1] -459755354143599962807353504542744961423324563722689086
[7,2] -30356543802399112838932737071279461246725537221889841362389699392128
[7,3] -22714362367287360329013435186164504600716966473229041862237720267986541608
[7,4] 3305628516375484365500331894478097996263796206888063174110802496166348497208
[7,5] 256117931038856094729101398691759527186932224932126374987624293516676644421555
[7,6] 5564035276328640247658248770725181635045791210507995410041266565817625971706726
[7,7] 13547915950341219769616236731797624927629544445781595660220308382662508065775726
[8,1] -326679911763178159314636214094251773408293572084937400
[8,2] 68762041137482046537896730913721360949241666919069918577340909859847
[8,3] -29926231444688545782539417631255511727505665244073242200885635197632909076
[8,4] 15831039656617948061312921735913520742191068716100297355215144384486124756842
[8,5] -410665130571058481267541202828887546219462883644810699980677131642239796526692
[8,6] 8659642894379570493458022076520481155500587027162862138262878877566552849949421
[8,7] 39037013360802535628716651044191407973379137857264794630686055348943124582179614
[8,8] 137575667363376092483606598782445659093857053613619071756438849310373932939458842
[9,1] -181722113751597513626275603648456470244196903052089553
[9,2] -91612046235087549149275592574512102459613745916392669898605730160978
[9,3] -12024714791300877135243578091209193101558685027711771825552217593343574865
[9,4] 49362134975012403130101464720047164501067230002572315626104157830397446223960
[9,5] -1638983103698184219184015397677911907292291711642821509851844438066878786660280
[9,6] 7748821174945706415138026616232462687991642293439900009275882756284914757563304
[9,7] 62688800561641558869201321805325320186348908955468050579188423671124362600753221
[9,8] 188159900706011360711922935749602586331438327061582084533869877572275472352287098
[9,9] 142670544538219184656818020227534011985743128122847440926837855273571010056902729
[10,1] -79328069961335184481492695244388239307781826321916346
[10,2] 76436081509201512459853108264992213561452118549958083354704834942730
[10,3] 1117900675664024107690229981635696667475790588749379941167564923864678482
[10,4] 85157449544432063550955742336331627894228212408890471779595539643965408234450
[10,5] -1592894314662697974152610007718845968841509136563763164881276968116282600037416
[10,6] -4844249377589532054766601587430664672434027720479254003350198829713879348081304
[10,7] 60658195956557027703695868060547435666451017207835482308569965730010168698224896
[10,8] 271412946644477421765350732537731591216255407479261895852059903219816322802297326
[10,9] 240705771782594513377718971558018050245733922558348922880104726786130423864359688
[10,10] 599385303031658314620840570313947552870093405171257047740555937899193109093782704
[11,1] -27024496297830592467046940612876379354539523303214473
[11,2] -42014634840523569204564355752923764833076625843360611903950735253614
[11,3] 787350038885559213799297276200661429223512391825661610947296050442210328
[11,4] 84285873767155017629554835928528276106601007383979772568696683359343067998494
[11,5] -276689441033717541973434113795169135783840438075478098598552868506423832605575
[11,6] -17722564655271893357962424835358281566102515389857918005408906969013881622743752
[11,7] 31992946944384383775402253640622191815282003315304405876726094250200889634029602
[11,8] 381460655354505150227704271428609888399201937741452873359707692457758186181647764
[11,9] 70798449953971679576247988242766664341166029093900873332557042407427093862348114
[11,10] -484725051081808937950435554587084135242619335092939484405640710786637089590915672
[11,11] -3265708218500334764084210386085295826482803935317678154121979489824301952248750276
[12,1] -7069864886797806571332748800359591554642539555078792
[12,2] 15879063673373405009532494775037036464475241134093455263067048443019
[12,3] -122961296318576333287918284070873277419767152112979834828944999419897322
[12,4] 48160143811186885958184044708164268348443900897113308548590419384690227041522
[12,5] 708459969545903826917911849309873154977944629447343278572903254516385727767818
[12,6] -13288982182627263359614640606259951434152325760214647423894639215440182160123596
[12,7] -45877286899142575556154128373018811075175598477829410130118211458939409786865644
[12,8] 372707068941332698718426549281436758944537127571759290728443292419066055053202216
[12,9] 251793501787527488908101246542419373606350302970618413841357550580714440180845284
[12,10] -759929566404965750188649114173965935085702780160248857810015261669945438746274598
[12,11] -2308508693097634453169415280269255433921817311461876840706011981168183278201342376
[12,12] 1246876890457271587182910016736004101174750926304676408808970687503567727086028096
[13,1] -1372393196732349289509249750880396390331837845179294
[13,2] -4279483756096301206955756076144130441714137843932947725984698174208
[13,3] -13696593549976385504308939428345150904776187062064129054735440724209819
[13,4] 15125965995637360317391028371077301212603770313495940088835529728569911714698
[13,5] 733756569736995064919917166455847763946239242648865950805133182137084184199452
[13,6] -1788432975777388599315269370185882422144098347544894325028830784706823330593138
[13,7] -91772193389748803398233253363693537547662930483732040530897086058829654184719163
[13,8] 170784877488960174443406840511356547831367254543270977599322592190540240675482548
[13,9] 799240845086209621578851603904322414558774582245598469203232843960339588282541300
[13,10] -785396546244611713197580556171434447966705599508423421720259338438865196184880804
[13,11] -1824671882662265811818058871458300609310957833299425680217421635539821230475723190
[13,12] 1936096829784615080362995936449965671948065888198524168134443847071004815740118304
[13,13] -375342277600309502642246193640630278801086134202082473882647094450239925245376319
[14,1] -182846601202951080083542425637447871885617083695844
[14,2] 848004640497523296162817865217547689134312613979647986272527575838
[14,3] 5676000779507149029838361915410119514868295613880358392507232469525548
[14,4] 2172570328961217234072490001093945294818746586919576971583679746460963789771
[14,5] 340900390968621975027716312010213587432601491811466248079752923578952180904510
[14,6] 3162802312061280915761537051626875852297791236812272024077240424720900132372454
[14,7] -49846976777422273846320220748137706981946249610098814086700333130361645993937782
[14,8] -81912793570405452361747182093293151536983694921477613155846716329296710028960682
[14,9] 883399595950082296908425751166445510405497144365733531149110863080925741181976876
[14,10] 11318776219116198919096396188846446856591200478034264140676534493891062612469160
[14,11] -1180237328820604739872412934863808714609410625721554004741977995025450596231067468
[14,12] 2524353304298188869425630640119595944290252362253202755619979867393899202510079434
[14,13] 61147367470236066356317189871343240461073438577205801312928698865914994087546426
[14,14] -520091831268280804865751245541453591122054783018870125351462394378768086513162662
[15,1] -12961219501304405130992813452781916331511413548702
[15,2] -126692640777530293550284609296151981103144403706727361573945370728
[15,3] 221649570690507300670908444057358962265062538393853453218793446294338
[15,4] 12611531943021765830187301129514596954469216624004962591189885860364410020
[15,5] 85578743825360681400717550901227592108637034990665570163492894067914899950943
[15,6] 2517730122446454056789603333551660966243547811832440695930778312596321368993890
