[1,1] -43046721
[2,2] 2195382771
[3,3] -29822874597
[4,1] -54206982
[4,4] 122849082540
[5,2] -6077204982
[5,5] -249329586726
[6,3] 12947438034
[6,6] 305938431270
[7,1] -19072827
[7,4] 11374468902
[7,7] -245284598277
[8,2] 1257133527
[8,5] -50394969558
[8,8] 134972252505
[9,3] -2520996453
[9,6] 57102099714
[9,9] -52858845790
[10,1] -1338444
[10,4] 3787074972
[10,7] -33087544380
[10,10] 14996916945
[11,2] -43606836
[11,5] -3378293244
[11,8] 11029181460
[11,11] -3028204917
[12,3] -20565036
[12,6] 1593650193
[12,9] -2114892582
[12,12] 419668630
[13,1] 83997
[13,4] 18150390
[13,7] -375365916
[13,10] 207386706
[13,13] -38001766
[14,2] 772497
[14,5] -6050130
[14,8] 46754012
[14,11] -5200946
[14,14] 2080460
[15,3] 602718
[15,6] 761668
[15,9] -3458157
[15,12] -657798
[15,15] -56117
[16,1] 306
[16,4] 85833
[16,7] 179452
[16,10] 191607
[16,13] 34306
[16,16] 459
[17,2] -102
[17,5] 1037
[17,8] 612
[17,11] -323
[17,14] 34
[17,17] -1
[18,0] 1
