[1,1] -4503599627370496
[3,3] 924926773471215616
[5,5] -53005203775267274752
[7,7] 827159239667373572096
[8,2] 438221354366402560
[9,9] -3493278605341699866624
[10,4] 80181163076425351168
[11,11] 5210224300197429641216
[12,6] -86679848817505861632
[13,1] 116548232544256
[13,13] -1414211808470652420096
[14,8] -917635951278052868096
[15,3] -6450875470811496448
[15,15] -1770623104874637688832
[16,10] 1883168129792857866240
[17,5] 117705918430314496000
[17,17] 26616817014018146304
[18,12] -668018688138336534528
[19,7] -141385566879838371840
[19,19] 85068122098440601600
[20,2] 25600547704799232
[20,14] -114247691526949830656
[21,9] -40576824008161361920
[21,21] -158502772042871848960
[22,4] -2126042269852106752
[22,16] 171341307849939484672
[23,11] -333398651879651540992
[23,23] 204393136060586674176
[24,6] 27462647082091806720
[24,18] -113447009041531240448
[25,1] -839397670912
[25,13] 92889135127491903488
[25,25] -43834296310704584608
[26,8] 73170215827379585024
[26,20] 100460891673689514752
[27,3] 133635794022694912
[27,15] 11385551842098745344
[27,27] 25219897018715207900
[28,10] 34591870725262082048
[28,22] -15195807348751839488
[29,5] -1048984131369697280
[29,17] 10444498043954268672
[29,29] -2739643519419036538
[30,12] 51265629797181243392
[30,24] 11159950335686420782
[31,7] 1554767534742962176
[31,19] 16950426097768347520
[31,31] 798410687736666696
[32,2] 69759037079552
[32,14] 13196866821842338048
[32,26] -949737959296989968
[33,9] 3256243661297868800
[33,21] 219113197363923472
[33,33] -38696965830779260
[34,4] 56587045921292288
[34,16] 9075981957482549504
[34,28] 392425358100349667
[35,11] 4263091355678243840
[35,23] 1059401631110521720
[35,35] 1298036531043100
[36,6] 193740219622899712
[36,18] 1762147130421519940
[36,30] -27697023691780088
[37,1] 1465778176
[37,13] -371896865570698304
[37,25] 40798820484196362
[37,37] 25383774770754
[38,8] 173872583389930240
[38,20] 567248872342659344
[38,32] 2614460874175102
[39,3] -50832394555392
[39,15] 883804814071031512
[39,27] 2779675742699889
[39,39] -105537361197152
[40,10] -147128288501064960
[40,22] 51550261022821633
[40,34] -108955089117956
[41,5] 1938245799466496
[41,17] -23243554098168644
[41,29] 1417375719108458
[41,41] -5268349530066
[42,12] 97757743593292596
[42,24] 12516022899702452
[42,36] -39817016609808
[43,7] -5078623811423104
[43,19] 16652700608118140
[43,31] -317953731422092
[43,43] 1213099877396
[44,2] 5284641024
[44,14] -9195518031316560
[44,26] 527830058674043
[44,38] 7015347964290
[45,9] 2586716329937776
[45,21] 794981362621550
[45,33] -2418567181120
[45,45] -50833894134
[46,4] 256422839552
[46,16] 679189778866915
[46,28] 69780555560474
[46,40] -213653769176
[47,11] -317413988213944
[47,23] 23723869853866
[47,35] -526702280640
[47,47] 752296946
[48,6] 299934494041
[48,18] 47299858306372
[48,30] 1636901323920
[48,42] -1261357812
[49,1] -138224
[49,13] 7571272654166
[49,25] -1000389224405
[49,37] 27405544750
[49,49] -3012997
[50,8] 16026427472
[50,20] 863449797383
[50,32] -7920124642
[50,44] 72924343
[51,3] 1378106
[51,15] -12410252577
[51,27] 7965314032
[51,39] -93872593
[51,51] 3286
[52,10] 20643129
[52,22] 66527402
[52,34] 5960592
[52,46] 24910
[53,5] -8639
[53,17] 22366
[53,29] -3127
[53,41] 106
[53,53] -1
[54,0] 1
