[1,1] -1099511627776
[3,3] 78889959292928
[5,5] -1302740890288128
[7,7] 881480834220032
[8,2] 30112015712256
[9,9] 11445602210545664
[10,4] 1413855989202944
[11,11] 6647242257596416
[12,6] 4555892397703168
[13,1] 22011707392
[13,13] -6455042751463424
[14,8] 1521549815316480
[15,3] -114391403986944
[15,15] -113863775272960
[16,10] -3134037047181312
[17,5] -664200347123712
[17,17] 1775761848728576
[18,12] 939456707756032
[19,7] -640120425938944
[19,19] -19566616324992
[20,2] 593456267264
[20,14] 731812474469888
[21,9] 694742731751424
[21,21] -181701438092008
[22,4] 28331520622592
[22,16] -70908194738432
[23,11] 15746189801472
[23,23] -1222913520312
[24,6] 69164844646400
[24,18] -67290943424837
[25,1] -94044160
[25,13] -40283300549600
[25,25] 6936569721596
[26,8] -70976121869568
[26,20] -4431762171152
[27,3] 385873600512
[27,15] 5426641338702
[27,27] -27798773260
[28,10] -3805276124800
[28,22] 2858642478398
[29,5] -4287296648704
[29,17] -2517706284350
[29,29] -98496135734
[30,12] 9415812596201
[30,24] 229359547792
[31,7] 5061231801280
[31,19] 61508553912
[31,31] 6339304216
[32,2] 236443392
[32,14] -237829757800
[32,26] -47821610217
[33,9] -2192173849260
[33,21] 169614924744
[33,33] 682211054
[34,4] 5081696128
[34,16] -277250476053
[34,28] 1451062980
[35,11] 316326987580
[35,23] -9767462554
[35,35] 3283772
[36,6] 4530702171
[36,18] 16885948400
[36,30] 271552348
[37,1] 30176
[37,13] -16747252534
[37,25] -633430812
[37,37] -303318
[38,8] 317606008
[38,20] 432304697
[38,32] 5267024
[39,3] -183598
[39,15] 94207422
[39,27] -6818259
[39,39] 1148
[40,10] 923607
[40,22] 565964
[40,34] 7011
[41,5] 1886
[41,17] -1435
[41,29] 82
[41,41] -1
[42,0] 1
