[1,1] -1
[2,2] 13423
[3,1] 62
[3,3] -34266253
[4,2] 4832156
[4,4] 4871639925
[5,1] -1643
[5,3] 3508010840
[5,5] -8287319156
[6,2] 135046602
[6,4] -18691464260
[6,6] 1408086940594
[7,1] 24366
[7,3] -26998586061
[7,5] 920373397206
[7,7] -26574211789966
[8,2] 205028792
[8,4] 266594894238
[8,6] -20582958171220
[8,8] 267384552428195
[9,1] -222797
[9,3] 105092175084
[9,5] -9718214146024
[9,7] 219812802914652
[9,9] -1249552342851721
[10,2] -1583999653
[10,4] -1978204581992
[10,6] 111867796562738
[10,8] -1233523336821664
[10,10] 5188598730084315
[11,1] 1309192
[11,3] -156005856690
[11,5] 40266735431958
[11,7] -835677650990075
[11,9] 3867193124115674
[11,11] -33361100785396803
[12,2] 3250030576
[12,4] 4069131097632
[12,6] -301259014725852
[12,8] 2606543546250674
[12,10] -8480470196077580
[12,12] 151560773203868676
[13,1] -5030804
[13,3] 126917250722
[13,5] -77970995972663
[13,7] 1528517535323190
[13,9] 5876311313820356
[13,11] 20816304173242234
[13,13] -441908509185259283
[14,2] -3176410474
[14,4] -4305969939596
[14,6] 699051633298891
[14,8] -5209540622322184
[14,10] -65562720360925088
[14,12] -64388601255660276
[14,14] 923205771449658033
[15,1] 12754764
[15,3] -115198953277
[15,5] 42188679516762
[15,7] -4281175058467993
[15,9] 4897871302308236
[15,11] 225689955207782830
[15,13] 165072882788152158
[15,15] -1450975591008090547
[16,2] 1152762156
[16,4] 5220900758376
[16,6] -195405420671792
[16,8] 17296036105826922
[16,10] 30679934068621952
[16,12] -487473420649154802
[16,14] -294033538621186512
[16,16] 1695969503821706605
[17,1] -21576062
[17,3] 123347064050
[17,5] -40815692871148
[17,7] 1211497796147680
[17,9] -45325997676587742
[17,11] -133488584879374282
[17,13] 764138717713108019
[17,15] 355930900471614068
[17,17] -1450975591008090547
[18,2] 995094389
[18,4] -3092571017276
[18,6] 130080937541182
[18,8] -6066826472856112
[18,10] 78965011048493836
[18,12] 268899632402770884
[18,14] -889955469154258760
[18,16] -294033538621186512
[18,18] 923205771449658033
[19,1] 24715184
[19,3] -111206051163
[19,5] 14148384338862
[19,7] -356942815954840
[19,9] 19351555283516782
[19,11] -101991414851098279
[19,13] -333325100175951000
[19,15] 764138717713108019
[19,17] 165072882788152158
[19,19] -441908509185259283
[20,2] -1621445824
[20,4] 1213418257423
[20,6] -19120400318612
[20,8] 956393505484258
[20,10] -37668199643572676
[20,12] 109307891126612432
[20,14] 268899632402770884
[20,16] -487473420649154802
[20,18] -64388601255660276
[20,20] 151560773203868676
[21,1] -19203446
[21,3] 50302636328
[21,5] -1540839817316
[21,7] -43053981660790
[21,9] -2056716104291321
[21,11] 46606177878813140
[21,13] -101991414851098279
[21,15] -133488584879374282
[21,17] 225689955207782830
[21,19] 20816304173242234
[21,21] -33361100785396803
[22,2] 997189090
[22,4] -156290705088
[22,6] -8497000330908
[22,8] 229706417302472
[22,10] 2735709268726016
[22,12] -37668199643572676
[22,14] 78965011048493836
[22,16] 30679934068621952
[22,18] -65562720360925088
[22,20] -8480470196077580
[22,22] 5188598730084315
[23,1] 9858124
[23,3] -11601415944
[23,5] 4752054852
[23,7] 27073982865411
[23,9] -357406815581988
[23,11] -2056716104291321
[23,13] 19351555283516782
[23,15] -45325997676587742
[23,17] 4897871302308236
[23,19] 5876311313820356
[23,21] 3867193124115674
[23,23] -1249552342851721
[24,2] -297390936
[24,4] 23210139270
[24,6] 775997720244
[24,8] -36286102488906
[24,10] 229706417302472
[24,12] 956393505484258
[24,14] -6066826472856112
[24,16] 17296036105826922
[24,18] -5209540622322184
[24,20] 2606543546250674
[24,22] -1233523336821664
[24,24] 267384552428195
[25,1] -3147554
[25,3] 1345114180
[25,5] -13837604850
[25,7] -1301560404376
[25,9] 27073982865411
[25,11] -43053981660790
[25,13] -356942815954840
[25,15] 1211497796147680
[25,17] -4281175058467993
[25,19] 1528517535323190
[25,21] -835677650990075
[25,23] 219812802914652
[25,25] -26574211789966
[26,2] 41709415
[26,4] -2120059124
[26,6] -201755936
[26,8] 775997720244
[26,10] -8497000330908
[26,12] -19120400318612
[26,14] 130080937541182
[26,16] -195405420671792
[26,18] 699051633298891
[26,20] -301259014725852
[26,22] 111867796562738
[26,24] -20582958171220
[26,26] 1408086940594
[27,1] 545724
[27,3] -109026132
[27,5] 2443216144
[27,7] -13837604850
[27,9] 4752054852
[27,11] -1540839817316
[27,13] 14148384338862
[27,15] -40815692871148
[27,17] 42188679516762
[27,19] -77970995972663
[27,21] 40266735431958
[27,23] -9718214146024
[27,25] 920373397206
[27,27] -8287319156
[28,2] -2607844
[28,4] 133708890
[28,6] -2120059124
[28,8] 23210139270
[28,10] -156290705088
[28,12] 1213418257423
[28,14] -3092571017276
[28,16] 5220900758376
[28,18] -4305969939596
[28,20] 4069131097632
[28,22] -1978204581992
