[60,0] 1
[59,1] -169993184230002
[59,2] -7563041776053192756
[59,3] -12384139451829645041208
[59,4] -3584602854936315009969476
[59,5] -339616859722408670997945010
[59,6] -14468851233429665328911797632
[59,7] -334801707523437727278954700927
[59,8] -4757848829894852238141360125024
[59,9] -45212887643942207417122344967854
[59,10] -305598603089124122632939505777580
[59,11] -1538961055294770625896391824392115
[59,12] -5985058243140663540536552498319528
[59,13] -18492449181669488256964999140981216
[59,14] -46444684708672740847827175929569520
[59,15] -96610253288090270028127309848036426
[59,16] -169044369256304373608572958736577872
[59,17] -252073107538450692854069543407021140
[59,18] -323885868833734862915373102439168392
[59,19] -361981927315029759732524665920585960
[59,20] -354752227948964504198206622547287448
[59,21] -307002766355592525161651045111056800
[59,22] -236032499536523470722341606438188096
[59,23] -162071039971511270913397432638245096
[59,24] -99848472782480520798535065103889544
[59,25] -55414516429277655136279080820363444
[59,26] -27801766477914797446684282001395976
[59,27] -12647684752773870150839420603899566
[59,28] -5231013383971989502601222287426200
[59,29] -1971439033308428321249206458838296
[59,30] -678334684968032464735275835273128
[59,31] -213438649269944251432081988394512
[59,32] -61496300195777846804564877818656
[59,33] -16241645478111758173084802310576
[59,34] -3935125568028187673257956692728
[59,35] -875112630070533533076208989575
[59,36] -178674706761791549006049113748
[59,37] -33493440457264819797039380122
[59,38] -5762909283119537184605816192
[59,39] -909653606592794896014903807
[59,40] -131613773991599635925940784
[59,41] -17434857244387175136441374
[59,42] -2111429490821739246427932
[59,43] -233322475231344295234515
[59,44] -23471874848834307210408
[59,45] -2143478144428836996840
[59,46] -177084473958912827232
[59,47] -13180532540860793862
[59,48] -879429192858418800
[59,49] -52280606055230436
[59,50] -2748610814985672
[59,51] -126620160879651
[59,52] -5051822923060
[59,53] -171960703682
[59,54] -4895508480
[59,55] -113400183
[59,56] -2053200
[59,57] -27258
[59,58] -236
[59,59] -1
[58,1] -370589047026606445044
[58,2] 5834927741358343228090463605
[58,3] -432914024548968340869873542193920
[58,4] 2163206219839525338498269302783564506
[58,5] -1744156431400534173933846739122699584052
[58,6] 354512123658665469766396238308478449724048
[58,7] -23208910794548590531023081046216533881558928
[58,8] 553347521864886066937972041188294202089762528
[58,9] -4805779739677367948679759199645814534159641116
[58,10] 10623446630655846748131130126137676281821158521
[58,11] 22256250390481514965996221961708696109408906780
[58,12] -33862392881400365204862060407003884639426580860
[58,13] -95036068772134038260038606249113758519176450528
[58,14] -45589294784489755172406345282993341355901424079
[58,15] 79716875638430201490039153501688366850709465840
[58,16] 146782775644439676532514024770731323744613340236
[58,17] 108080556232350977345287469675459809115415995512
[58,18] 27669195872290794907629853560528463992318355588
[58,19] -24607242460585687956673498099308933221332941536
[58,20] -34434230193562589461503926417053035757655048556
[58,21] -22844977004477686990008779667121549291665281256
[58,22] -9975532602949882467905987098792199011994796599
[58,23] -2805094871247036068650845126392625244322144080
[58,24] -255042290098822392474078174524146336826722404
[58,25] 232290507369872605715468726397036591395166112
[58,26] 168400900857682527671670247176787687793847422
[58,27] 69834669602293215953843054031253755830579160
[58,28] 21625928346311377263571243347600320941215504
[58,29] 5320141957846674494655231985021546105529640
[58,30] 1046415957660869283062471173039918614959469
[58,31] 157325177187327492579187957502676773812544
[58,32] 14640499006298508514910870300398157001032
[58,33] -551783286822876578652613306776537269936
[58,34] -615077483472072830200946964143226177592
[58,35] -166168970827315603133538241219159211764
[58,36] -31662276966984000974547723221717674614
[58,37] -4860144516355253985495431218282438676
[58,38] -627541447716333133195479511700113742
[58,39] -69309592614874578570622580437095616
[58,40] -6575453709707426541302544096402840
[58,41] -532956642798706556032254186129660
[58,42] -36244911216495313896188680657643
[58,43] -1976972157282696838455376401332
[58,44] -75307769618360140984717815612
[58,45] -605578798952034980307281136
[58,46] 202527129786650875411983786
[58,47] 22016829791604643360685256
[58,48] 1495539929273979376980792
[58,49] 77830136654899912281864
[58,50] 3258856187980845896138
[58,51] 110739502082157300836
[58,52] 3017258777051048058
[58,53] 63894978793324188
[58,54] 990749655891472
[58,55] 9933235372984
[58,56] 43123168912
[58,57] -183608708
[58,58] -1942575
[57,1] -29734318823842977743940408
[57,2] -21212787202899448702623803567502080
[57,3] -21280294529402128880349486748620309989502
[57,4] -569053921343667543275139225338261797355784452
[57,5] -1300132602897940990382444593086616438530761666266
[57,6] -448034252025388808488281345941195250177294474627748
[57,7] -32984423309558086630523893653225549176140452173005900
[57,8] -692305996067681270464489085428532508022219938425530020
[57,9] -5719605734281495856542618946416558202496510851796492057
