[1,1] -1
[2,2] 46
[3,3] -667
[4,4] 3634
[5,5] -12397
[6,6] 39928
[7,1] 23
[7,7] -52693
[8,2] 1104
[8,8] 146050
[9,3] 1863
[9,9] -30521
[10,4] 8832
[10,10] 330142
[11,5] 27991
[11,11] 10327
[12,6] 29348
[12,12] 518374
[13,1] -115
[13,7] 104765
[13,13] 10327
[14,2] -966
[14,8] 79672
[14,14] 330142
[15,3] -4002
[15,9] 177560
[15,15] -30521
[16,4] -1978
[16,10] 79672
[16,16] 146050
[17,5] 345
[17,11] 104765
[17,17] -52693
[18,6] 5980
[18,12] 29348
[18,18] 39928
[19,1] 69
[19,7] 345
[19,13] 27991
[19,19] -12397
[20,2] 184
[20,8] -1978
[20,14] 8832
[20,20] 3634
[21,3] 322
[21,9] -4002
[21,15] 1863
[21,21] -667
[22,4] 184
[22,10] -966
[22,16] 1104
[22,22] 46
[23,5] 69
[23,11] -115
[23,17] 23
[23,23] -1
[24,0] 1
