[1,1] -205891132094649
[3,2] -433072932367381704
[4,1] -472787044069194
[4,4] 288897871597088153994
[5,3] -111463888275865417356
[6,2] 3954933666163855098
[6,5] -1500069377292378316632
[7,1] -411499834652817
[7,4] 692734637645832954582
[7,7] 7241934051919490113296
[8,3] -162314812046464595064
[8,6] 2411822158427354342292
[9,2] -4108297611631979448
[9,5] 611009573371518989898
[9,8] -5201830423499101912404
[10,1] -166026726038016
[10,4] 1090449388459990801548
[10,7] 339980208539873963094
[10,10] 4532186198381384826351
[11,3] 25696566702860411223
[11,6] -1815829242989640766038
[11,9] -2784872573653419780345
[12,2] 1040524321182207372
[12,5] -58853497106994871644
[12,8] -1051512436140012612342
[12,11] -3911246245592428643064
[13,1] -29280465717642
[13,4] 163197681258857173236
[13,7] 846620812701621116685
[13,10] 3255810266804062193334
[13,13] 3940962391931362974729
[14,3] 576143101610429706
[14,6] -602361604395579571263
[14,9] -2975728021287899726142
[14,12] -1250718468980430894174
[15,2] -99573607282305672
[15,5] 198950731234000587486
[15,8] 1189413653527484037180
[15,11] -651913252670071535607
[15,14] 159921886035770292150
[16,1] -1186769400156
[16,4] 6649770916811457252
[16,7] -34127305990571423304
[16,10] 2188279026944998877250
[16,13] 384009324809885656740
[16,16] -12221876747645667882
[17,3] -620970834862990071
[17,6] 12933278637194119122
[17,9] -1137263456085996751227
[17,12] 689008825730692987848
[17,15] 365447310190338024351
[18,2] 4545244363343796
[18,5] 20986577101027517040
[18,8] 674201074344084257364
[18,11] -113963105616467835114
[18,14] 160583441589619540797
[18,17] -5923032816139640450
[19,1] 142176410730
[19,4] -1810211736016276380
[19,7] -151663264313413249593
[19,10] 180087901344939564738
[19,13] -149377645188921065649
[19,16] -14222567585551320620
[19,19] 5405984076723406001
[20,3] 33976714728511764
[20,6] 25378804534099328154
[20,9] -26044015653548398584
[20,12] 110458394699528614332
[20,15] -25518845397433073624
[20,18] -1715663194760536206
[21,2] -89632563655464
[21,5] -1956187015519680126
[21,8] -9834474700868500908
[21,11] -65414390494973501109
[21,14] 4220855763572882782
[21,17] -894256862373211983
[21,20] 198711895828503208
[22,1] 4261448232
[22,4] 51670227175499052
[22,7] 3928140887060572866
[22,10] 12783771730061454939
[22,13] -6669922272034798694
[22,16] 3001754495123455250
[22,19] -165412298267746898
[22,22] 8528107914860511
[23,3] -308852400230073
[23,6] -389399183067208698
[23,9] -1873651223529902793
[23,12] 964593172353644392
[23,15] -1560032175700955763
[23,18] 151182646003551274
[23,21] -5240229063345545
[24,2] 1044287767332
[24,5] 10699045334545932
[24,8] 334596791404590147
[24,11] 364239803735870404
[24,14] 924830005958963316
[24,17] -60428473989101460
[24,20] -1978606159743062
[24,23] 362524506117372
[25,1] -201108501
[25,4] 43771568889510
[25,7] -25908568437438702
[25,10] -145486699520761958
[25,13] -208042886575326817
[25,16] 1733846770846488
[25,19] 1593066422616285
[25,22] -23693805287042
[25,25] 18692697618064
[26,3] -886936995234
[26,6] 518155038346509
[26,9] 14422191965452174
[26,12] 34813174943894826
[26,15] -657078628115334
[26,18] -1133449629207343
[26,21] 126548262037634
[26,24] 6225334557428
[27,2] -1643452848
[27,5] 15393079464074
[27,8] -396260938316516
[27,11] -2683384109080494
[27,14] -1066228578012880
[27,17] 374360900333246
[27,20] 4101601404692
[27,23] 1577122508282
[27,26] 143405231944
[28,1] 379998
[28,4] 171265973885
[28,7] -1621169218130
[28,10] 70878226578188
[28,13] 91968284103860
[28,16] 12512717153572
[28,19] -11373527005148
[28,22] 2814640473132
[28,25] -66224784594
[28,28] 1022902474
[29,3] 731918897
[29,6] 32849518342
[29,9] -423665843937
[29,12] -1726195942108
[29,15] -1168466179431
[29,18] -40152403358
[29,21] 66327330207
[29,24] 15517144488
[29,27] -394660876
[30,2] 1662220
[30,5] 60868624
[30,8] 1432493508
[30,11] 4553806008
[30,14] 8552679156
[30,17] 6939455896
[30,20] 2685775148
[30,23] 392749416
[30,26] 14003258
[30,29] 56792
[31,1] 1891
[31,4] -14074
[31,7] -275869
[31,10] -216504
[31,13] 267530
[31,16] 82708
[31,19] -75578
[31,22] 15872
[31,25] -1457
[31,28] 62
[31,31] -1
[32,0] 1
