[1,1] -42391158275216203514294433201
[3,2] -8967956296039125434998578900021834
[4,1] -191545233688013956620145216686
[4,4] 1632906532686104714189299028472674481006
[5,3] -355354570420622618055418390800999384225
[6,2] 1277411563124398533474452719571620365
[6,5] -4651546703862852815727265593529884694620138
[7,1] -379543333418842469599176633063
[7,4] -987696110242685738251102317590259950872518
[7,7] 565868894598498544189251982894417830936422994
[8,3] -29202924383781177246604649756374378361508
[8,6] 358998757653315466599386927909578076933096265
[9,2] -16586692671899267687927424275071591752
[9,5] 56399410998341229198712420840174081173050859
[9,8] 2887639121407773538756803355882941808377699246
[10,1] -432487592113128906168393726564
[10,4] 3658801481300692723685043551541901196720265
[10,7] 1063252468249945468934379430209268409003125926
[10,10] 8250993245649408295222069232704420327086801042
[11,3] -160410864654759572909463633460968341191797
[11,6] 898707221858023896620846792701836073769219370
[11,9] -4256157320750381495654581766023598969979708864
[12,2] 55209234189852561561485174665480091385
[12,5] -8618609418455720770875563751219214661295978
[12,8] 7887180071378669767959284844075590203310395968
[12,11] 91822438324171439317712814374615490103474756782
[13,1] -311958023864239160717049491373
[13,4] 14638953570433721367970562798764257199060578
[13,7] -1114496622044145033529536604560621699691437996
[13,10] -20586636827745432650497208904036218102746784682
[13,13] 641579709874354320392132589310913675179288254351
[14,3] -134114818994457734460922919813355967345446
[14,6] 1565607584540271338483888003060994617462672880
[14,9] -42030882244758463854923075565038617695658558482
[14,12] -131546645044337248340374709519896237160982786255
[15,2] -67582895084867335476455113041371480310
[15,5] -230808958882201260196483208622852700599728616
[15,8] -421647278326940300253430237950993729700940982
[15,11] -36008291271659909503345676828667592402169237076
[15,14] 885795739137174218526741336797226800512346275458
[16,1] -147398076254714535817882863930
[16,4] 25189909554911132401596711161368739531554482
[16,7] 901974370376093560967400586338483205495788402
[16,10] 60983445087373831608420815667565840074080519814
[16,13] -1541939563331599449310153616540589122202792425658
[16,16] 5239552484205588915515459395219404858144623220330
[17,3] -4654032027980777939489444656911132256125
[17,6] 854881032132127225444845504643902003431169450
[17,9] -89531159369443633528352135276203479818548373328
[17,12] 1748862492864550904444491854688811081197719384954
[17,15] -4880852533899592520782581051157006137094982419260
[18,2] 37111107442175893259875033202677812129
[18,5] -180734015244297443859335210550768710437374702
[18,8] 12070843179115849658266202021489248173089404755
[18,11] -1510860827308578575643767550491636084384399455950
[18,14] 5029408956257680745471654395605432391062240491334
[18,17] -8897024626723112061987345277338058149473123359218
[19,1] -45375376285686570855832844991
[19,4] 19082085099866797000687041381619831025232258
[19,7] 424141508993169594697952026785621057271907523
