[1,1] -1
[2,2] 390
[3,1] 26
[3,3] -15743
[4,2] 5512
[4,4] -79898
[5,1] -221
[5,3] 60034
[5,5] -644930
[6,2] -10972
[6,4] 274222
[6,6] -1179906
[7,1] 702
[7,3] -56329
[7,5] 974142
[7,7] -2886351
[8,2] 11193
[8,4] -247988
[8,6] 1709877
[8,8] -1179906
[9,1] -806
[9,3] 46436
[9,5] -589082
[9,7] 974142
[9,9] -644930
[10,2] -3926
[10,4] 77051
[10,6] -247988
[10,8] 274222
[10,10] -79898
[11,1] 442
[11,3] -11843
[11,5] 46436
[11,7] -56329
[11,9] 60034
[11,11] -15743
[12,2] 728
[12,4] -3926
[12,6] 11193
[12,8] -10972
[12,10] 5512
[12,12] 390
[13,1] -65
[13,3] 442
[13,5] -806
[13,7] 702
[13,9] -221
[13,11] 26
[13,13] -1
[14,0] 1
