[1,1] -1
[4,4] 10759460
[5,3] 4484212
[6,2] 228846
[7,1] 86
[7,7] -359047408046
[8,6] 281637182388
[9,5] -133567311134
[10,4] 34357011180
[10,10] 431940544861696
[11,3] -3641988931
[11,9] -358936149804290
[12,2] 37356852
[12,8] 202075047028964
[13,1] -2623
[13,7] -71409683820630
[13,13] -107573533947399183
[14,6] 12154935900732
[14,12] 97073991947205520
[15,5] 780244571800
[15,11] -71041468621921871
[16,4] -685374887840
[16,10] 41657236062031708
[16,16] 90802889585730184
[17,3] 80570259022
[17,9] -19202376535700569
[17,15] -48166760016428684
[18,2] 588540484
[18,8] 6782079834941300
[18,14] -33446882143037863
[19,1] 33712
[19,7] -1774849829977018
[19,13] 77608616224693536
[19,19] 538581989190780640
[20,6] 329017065573156
[20,12] -66085507734350840
[20,18] -327404097957078328
[21,5] -40567632748003
[21,11] 33746835003587414
[21,17] -49812681566600374
[22,4] 3034523696532
[22,10] -11031245680146229
[22,16] 214689028299960096
[22,22] 1857783370282994560
[23,3] -117119610109
[23,9] 2181241777546600
[23,15] -150377469136495024
[23,21] -1008440039190109788
[24,2] 1002312456
[24,8] -178333906246696
[24,14] 52662031784621808
[24,20] -346340096426943417
[25,1] -167055
[25,7] -22663506928122
[25,13] -10912094837042999
[25,19] 694206947787992252
[25,25] 538581989190780640
[26,6] 6673468369604
[26,12] 2353513210907248
[26,18] -296214591949569122
[26,24] -327404097957078328
[27,5] -402574674046
[27,11] -737421565895379
[27,17] 6140675034001080
[27,23] -49812681566600374
[28,4] -15493707454
[28,10] 117703338432040
[28,16] 24216192460489903
[28,22] 214689028299960096
[28,28] 90802889585730184
[29,3] 1853747028
[29,9] 8961406049507
[29,15] 1073137529142492
[29,21] -150377469136495024
[29,27] -48166760016428684
[30,2] 26358011
[30,8] -3719141345772
[30,14] -4107333710104956
[30,20] 52662031784621808
[30,26] -33446882143037863
[31,1] 217666
[31,7] -56121712859
[31,13] 700319659986660
[31,19] -10912094837042999
[31,25] 77608616224693536
[31,31] -107573533947399183
[32,6] 43189416204
[32,12] 138155954354591
[32,18] 2353513210907248
[32,24] -66085507734350840
[32,30] 97073991947205520
[33,5] 2253277271
[33,11] -37025610539632
[33,17] -737421565895379
[33,23] 33746835003587414
[33,29] -71041468621921871
[34,4] -154412656
[34,10] -2912678101118
[34,16] 117703338432040
[34,22] -11031245680146229
[34,28] 41657236062031708
[34,34] 431940544861696
[35,3] -25175984
[35,9] 868549569772
[35,15] 8961406049507
[35,21] 2181241777546600
[35,27] -19202376535700569
[35,33] -358936149804290
[36,2] -1187832
[36,8] 61506481169
[36,14] -3719141345772
[36,20] -178333906246696
[36,26] 6782079834941300
[36,32] 202075047028964
[37,1] -19651
[37,7] -9341098980
[37,13] -56121712859
[37,19] -22663506928122
[37,25] -1774849829977018
[37,31] -71409683820630
[37,37] -359047408046
[38,6] -1023904132
[38,12] 43189416204
[38,18] 6673468369604
[38,24] 329017065573156
[38,30] 12154935900732
[38,36] 281637182388
[39,5] 12435944
[39,11] 2253277271
[39,17] -402574674046
[39,23] -40567632748003
[39,29] 780244571800
[39,35] -133567311134
[40,4] 6449441
[40,10] -154412656
[40,16] -15493707454
[40,22] 3034523696532
[40,28] -685374887840
[40,34] 34357011180
[40,40] 10759460
[41,3] 401620
[41,9] -25175984
[41,15] 1853747028
[41,21] -117119610109
[41,27] 80570259022
[41,33] -3641988931
[41,39] 4484212
[42,2] 11782
[42,8] -1187832
[42,14] 26358011
[42,20] 1002312456
[42,26] 588540484
[42,32] 37356852
[42,38] 228846
[43,1] 172
[43,7] -19651
[43,13] 217666
[43,19] -167055
[43,25] 33712
[43,31] -2623
[43,37] 86
[43,43] -1
[44,0] 1
