[44,0] 1
[43,1] -4449468
[43,2] 1669743320
[43,3] -162891627770
[43,4] 7235128810736
[43,5] -182384960281116
[43,6] 2934711324154304
[43,7] -32503565992059610
[43,8] 261574815170879784
[43,9] -1593471203685377760
[43,10] 7584526808487496880
[43,11] -28912842448193089852
[43,12] 90004615764058173080
[43,13] -232319137292582990792
[43,14] 503226156392358763240
[43,15] -923356709344638199568
[43,16] 1445586052022782350048
[43,17] -1941593400292567065984
[43,18] 2246167207151956856376
[43,19] -2244316592017740071467
[43,20] 1940070973703025078116
[43,21] -1452097083031070892154
[43,22] 941155251310499046976
[43,23] -527976268530349893347
[43,24] 256138500246961639792
[43,25] -107334065577225176718
[43,26] 38798429922352574540
[43,27] -12079661177825336879
[43,28] 3234049357029718088
[43,29] -743170502400340744
[43,30] 146265429909745376
[43,31] -24590135958480286
[43,32] 3519678316569008
[43,33] -427081849413668
[43,34] 43688350455848
[43,35] -3740098611339
[43,36] 265358004340
[43,37] -15399595418
[43,38] 717892224
[43,39] -26200287
[43,40] 720336
[43,41] -14018
[43,42] 172
[43,43] -1
[42,1] 1669743320
[42,2] 675662548618
[42,3] -15329640743816
[42,4] -435235662129372
[42,5] 29623117979809928
[42,6] -930253289138597851
[42,7] 21416252059540456376
[42,8] -364465280601743994872
[42,9] 4396887789436463036512
[42,10] -37197643214222144388770
[42,11] 224475242761253523948192
[42,12] -985496126345236870435608
[42,13] 3146630519832018513818336
[42,14] -6817006661053338636844611
[42,15] 6062215147581067715478664
[42,16] 24138502490915348641210580
[42,17] -144984541198034879324183904
[42,18] 451595076226808533726419976
[42,19] -1013535318476788950859473812
[42,20] 1756476952030157690815559948
[42,21] -2380713382533595202606743224
[42,22] 2466854532198941921352171136
[42,23] -1786509789482826631657788436
[42,24] 572578949528685523549209944
[42,25] 569249039927347605945087272
[42,26] -1105291532088677811499570664
[42,27] 965618676616059323788576780
[42,28] -503976196872692807456127940
[42,29] 119711195389210393356058656
[42,30] 36509887589721261721682472
[42,31] -41291502661151417248716848
[42,32] 12485281086149950395678472
[42,33] 441487116615489781659576
[42,34] -1071862404306942246955018
[42,35] 77746197741767854729460
[42,36] 49384547502081199538112
[42,37] 4526120729808371368936
[42,38] 157729273015411262557
[42,39] 2253179029555682060
[42,40] 11992744346014036
[42,41] 17906236319952
[42,42] 3375148690
[41,1] -162891627770
[41,2] -15329640743816
[41,3] 759322590832784
[41,4] -45525868008503776
[41,5] 3158515955134602592
[41,6] -105697394228372856400
[41,7] 1336874777126271097108
[41,8] 8276703624884220236064
[41,9] -595175106327595188635041
[41,10] 12658054068882746921299220
[41,11] -180203260568913482477563170
[41,12] 1770265780115387611929370744
[41,13] -11744750106569777576751073691
[41,14] 54908591951357328262785538952
[41,15] -194150822009781482706954786646
[41,16] 569716492001773065546603795172
[41,17] -1584187201993373029229944986641
[41,18] 4632710530632859803896031009360
[41,19] -13460708912223055044123446875302
[41,20] 34338516437537805056308405476016
[41,21] -72310902025056097835527626507038
[41,22] 124954112743297405328332074092408
[41,23] -181170108194275928748373994032422
[41,24] 228188828472758512503980467168800
[41,25] -257209697089777050542025838313167
[41,26] 261385437069387771304678726886300
[41,27] -235231209536587136632521106246436
[41,28] 182618633764270280819046042933032
[41,29] -120316046772297737649252594038789
[41,30] 67096288842798934321562274157952
[41,31] -31709938893863802839351488853262
[41,32] 12470423093030003815086517035556
[41,33] -3923212025359292004610655535620
[41,34] 956073185695462188936378816500
[41,35] -172323871410688578356119363668
[41,36] 21065082588698712483511955536
[41,37] -1550903248316047471805157705
[41,38] 57951460649447402680972184
[41,39] -827149601693118122884984
[41,40] 2858096966031441607252
[41,41] -1285020765999613461
[40,1] 7235128810736
[40,2] -435235662129372
[40,3] -45525868008503776
[40,4] -11012941089553488393
[40,5] 361440928815596465960
[40,6] 9742113379408421890828
[40,7] -472708108144756907268000
[40,8] 9648425525618548131620524
[40,9] -124787196679530992585510076
[40,10] 307745511063748887503370948
[40,11] 15960240616568161989765630624
[40,12] -245601733208509334888029875980
[40,13] 2351490199423160073566232500708
[40,14] -23733994137738639618269278283240
[40,15] 186597867895483745174448236452392
[40,16] -893459617123507031426933390113324
[40,17] 3264372288009329435247430889937204
[40,18] -9662502000302655231428321879315892
[40,19] 25643679432281901904684319572864472
[40,20] -52400263021430480361659747387304642
[40,21] 67497202525507258365133443313533456
[40,22] -22638745789277651754227565812195892
[40,23] -102341189477742007475283653355966672
[40,24] 276589982930544051017148949133126862
[40,25] -434742874905006938753571471569063596
[40,26] 496680638207982784191110745491834440
[40,27] -415239457168113888617608408176780040
[40,28] 248015083864065946970044345690848841
[40,29] -97048319848066299788004125012566388
[40,30] 16024810028408534642718823263502384
[40,31] 7225686621170101909147472958973848
[40,32] -5956043177350861164666374473188066
[40,33] 1984587407877278610346382484863224
[40,34] -370812312093936896947913574663344
[40,35] 41251473900359017540324967894624
[40,36] -3064526129087913086891248920985
[40,37] 187070749055870023555782463828
[40,38] -8148495174839255984069661504
[40,39] 87124880400540683131311904
