[48,0] 1
[47,2] -3855504
[47,5] -599761360
[47,8] -6762160720
[47,11] -21835932100
[47,14] -31710604088
[47,17] -25574053412
[47,20] -12858701424
[47,23] -4316863144
[47,26] -1008356800
[47,29] -167675085
[47,32] -20014950
[47,35] -1705207
[47,38] -101332
[47,41] -3995
[47,44] -94
[47,47] -1
[46,1] -19277520
[46,4] 3176115101256
[46,7] -470127441556560
[46,10] 3856225490854280
[46,13] -2076780265012400
[46,16] -1725435238824888
[46,19] -323488040480944
[46,22] 7754939111406
[46,25] 11897130980424
[46,28] 2107155187324
[46,31] 195543453752
[46,34] 10691121302
[46,37] 323787888
[46,40] 3465404
[46,43] -61664
[46,46] -1316
[45,3] -102217109501914
[45,6] -311558207392072508
[45,9] -6374839570705051682
[45,12] -6584613440729299920
[45,15] -5767999078313606685
[45,18] -886215140761752938
[45,21] -132820061347521569
[45,24] -35274528085061280
[45,27] -5107444203813726
[45,30] -351743497431020
[45,33] -11298565268558
[45,36] -141919907312
[45,39] -723997306
[45,42] -13742612
[45,45] -807178
[44,2] 79402877531400
[44,5] -13019929038089047760
[44,8] 459987523573604104532
[44,11] -1275243564811467561352
[44,14] -558167894507800692800
[44,17] 289592382731089621352
[44,20] 158676082161052351508
[44,23] 27245183313684011872
[44,26] 2791280959269461476
[44,29] 180540521115903418
[44,32] 4468284082194938
[44,35] -62140411192074
[44,38] -1684432085380
[44,41] -788412498
[44,44] -292407962
[43,1] -374850850000
[43,4] -65099645190445238800
[43,7] -16698746019298768247356
[43,10] 147190568764023325638616
[43,13] -45564970529309879174802
[43,16] -65380352967775921256340
[43,19] -23661078882755973851402
[43,22] -5003713302574512661232
[43,25] -667824118988431386965
[43,28] -47244864263291411526
[43,31] -1290421938967980979
[43,34] 6371542873065828
[43,37] -168742913391893
[43,40] -220655187810
[43,43] -67895060955
[42,3] -38944775924009063500
[42,6] 57546296982736685964025
[42,9] -2821678770573778645718904
[42,12] 4791755618598348393790442
[42,15] 3275117831790642824732490
[42,18] 1345780575673928598654111
[42,21] 401799543717264048473326
[42,24] 62865733336389237572172
[42,27] 4721116584598160231084
[42,30] 137845043385650116602
[42,33] 898394518990766756
[42,36] 37796725801603784
[42,39] -171179009624532
[42,42] -10287683267316
[41,2] -1469148254864250000
[41,5] -417468650482469206183900
[41,8] 10845943693616971066572280
[41,11] -143068617675336119922331091
[41,14] -74281559278212700136322686
[41,17] -57801087743935104256544355
[41,20] -20766810630798777464668688
[41,23] -3262866842313905349117566
[41,26] -227840643530190222197268
[41,29] -5410457232394973329269
[41,32] 66508169407358368998
[41,35] 2397390511842071032
[41,38] -34972013850494074
[41,41] -1002288922373464
[40,1] -528293806250000
[40,4] 287492202233502565332500
[40,7] 54229718468084855332861400
[40,10] 1891761866295979357783923816
[40,13] 843195642834333838875803876
[40,16] 1807004403576321571982525950
[40,19] 674695316334760444790257492
[40,22] 99131976218574399117720740
[40,25] 6314330460076037795286994
[40,28] 117949769346287323914298
[40,31] -3595276590141664503434
[40,34] -144839654372953870192
[40,37] -3055146253118076182
[40,40] -58965169167857716
[39,3] -99606868292266432531250
[39,6] -352709846321722330714863000
[39,9] -12904951967528318400671237970
[39,12] -4988494616716173446597520624
[39,15] -38029722129898549930567410477
[39,18] -14163881370405410515098251686
[39,21] -1993600928952573946303631474
[39,24] -128180180658310299215412734
[39,27] -3545211986174529041990053
[39,30] -40797200877526236640672
[39,33] -1947795947641328531975
[39,36] -88283929417886147658
[39,39] -1864350475234191581
[38,2] 1506338082364953125000
[38,5] 459970527387572892620675000
[38,8] 47294046657399483944598095400
[38,11] 11317456283691885889291494130
[38,14] 521798673377969997124932804512
[38,17] 193450870965085029502741602714
[38,20] 27896069116624874929609953156
[38,23] 2054006441699622008080169900
[38,26] 92178531098422775030015710
[38,29] 3184088294331447444994256
[38,32] 75573609756767934771344
[38,35] 104622423168321800958
[38,38] -23565688463642199374
[37,1] -213241524414062500
[37,4] -99628403500895903230625000
[37,7] -89417886047085074951456931875
[37,10] 56587281418459429446457470650
[37,13] -4721690123298268509781627021481
[37,16] -1716958161768872253690556218980
[37,19] -270890836624107053869383158540
[37,22] -25593310180019732764809010300
[37,25] -1692824610079868018027384113
[37,28] -78566835953796977288839114
[37,31] -2080986005144320906514592
[37,34] -24524821120121084725730
[37,37] -460794509046122863550
[36,3] -12860573126424413906250000
[36,6] 74871181540599193652975656250
[36,9] -623561827089521680824690078000
[36,12] 28698713279897407420857778201600
[36,15] 9325753524838438495676247845912
[36,18] 1546499386365770683815738275130
[36,21] 189217754012513233994505341418
[36,24] 16308028328672940592069681300
[36,27] 787947332388314146349289558
[36,30] 12764489950625579649626112
[36,33] -320094452680089789314406
[36,36] -10585171515280551013932
[35,2] -101405286377558593750000
[35,5] -17798816613011671552657031250
[35,8] 2634986383857293246486887112500
[35,11] -118042253082456712744540675537025
[35,14] -20849227989889247797060422011910
[35,17] -530247756888246916983763059545
[35,20] -60123047606346613054460570644
[35,23] -23005050086233191105685728504
[35,26] -1084612552589120118238547124
[35,29] 52611380052924907278670615
[35,32] 3090242111863346959605430
[35,35] 2076148489929921471180
[34,1] -38709233505859375000
[34,4] -5450858344802741140625000000
[34,7] -5803246818610367198150209843750
[34,10] 326124170861231248203083002820000
[34,13] -104246139949446238985302110059550
[34,16] -68719038898821714674978620313544
[34,19] -12887287969471569785530674737660
[34,22] -1256549628424283349607773581140
[34,25] -73591313972746039136170762288
[34,28] -2474225228259521904527440288
[34,31] -24453666330675105813095210
[34,34] 421291348992707712233254
[33,3] -1408202899978907882080078125
[33,6] 6396714515216099267055644531250
[33,9] -594214408279664842665115788703125
[33,12] 1165719190604804811959530980739000
[33,15] 540435418704655445121260998019688
[33,18] 112167647205584631816160292381580
[33,21] 13099209091360066440899281593405
[33,24] 788565454223706891239331767894
[33,27] 13380163896673044836144173397
[33,30] -817927971953110872347169040
[33,33] -36653556582350669522421709
[32,2] -10531220940093310546875000
[32,5] -3192400047254683655094726562500
[32,8] 705861095147000614055674199218750
[32,11] -5365494255527725792782988184312500
[32,14] -1717975972470542866874465507838600
[32,17] -293530166056716747935012785985012
[32,20] -35375532218783371451436662394480
[32,23] -1900959848669290205485491530956
[32,26] 77862366257667780293782742200
[32,29] 12663640039834202038014031666
[32,32] 393952408007363255977250208
[31,1] -3902290864868164062500
[31,4] 353506326576037135439453125000
[31,7] -564463747499366252505315966796875
[31,10] 15113349294147267929901687712031250
[31,13] -331404848055154323114851912215625
[31,16] -1467650830283583739675063929925060
[31,19] -287602674566033591706496736542288
[31,22] -22675359639905041077809698607140
[31,25] -719362525725342382558116602495
[31,28] 1410564228126848303176637290
[31,31] 493479095725222567969731258
[30,3] -27045139793754667297363281250
[30,6] 328559710857892724280788818359375
[30,9] -27663830801573067412301272824218750
[30,12] 24164052911965166934620910548906250
[30,15] 14020955900698078977020036547697500
[30,18] 2780273077643324028849552645964523
[30,21] 216869247063742621588310816025404
[30,24] -2444025562785218905058377581784
[30,27] -1370921774014946345558916473240
[30,30] -69950623098764949983743645346
[29,2] -246801788697009277343750000
[29,5] -144415764665258629464123535156250
[29,8] 32944107242908224843274291601562500
[29,11] -105816733056291817917727796304687500
[29,14] -40272774904598655579783358555187500
[29,17] -7190066864150839792662418413557200
[29,20] -562207345513368090753108644360420
[29,23] 33510999044872408875598320608494
[29,26] 9593202425213881907607542580512
[29,29] 611612371559258031306489743155
[28,1] -245260265808105468750000
[28,4] 24212048669594169846801757812500
[28,7] -25350110633299288897300644531250000
[28,10] 272422549967039794234472198789062500
[28,13] -4697113094245829144879732081562500
[28,16] -22109707636739607157147913996550000
[28,19] -2811036727566840453765543221802100
[28,22] 65307579104166484741833204847288
[28,25] 29656476776886544899697862352942
[28,28] 1579857629548303930453437405146
[27,3] -506668324842535282135009765625
[27,6] 12261948965980958510538513183593750
[27,9] -486718976795061998609285027832031250
[27,12] 369565925805689910145518244957031250
[27,15] 204675142052501038139051274896953125
[27,18] 27108655882967827698538852003175500
[27,21] -1399020080407846367478834713814250
[27,24] -621183661138638545376952594377528
[27,27] -51524780281818194113242995607416
[26,2] 739568625584220886230468750
[26,5] -3817530290660486344323730468750000
[26,8] 605053565787197260239994750976562500
[26,11] -1249673348633776013906689956054687500
[26,14] -490839698603235683440536555132812500
[26,17] -70860498874703253368155308147312500
[26,20] 1632689477604162118545830121182200
[26,23] 1887716451246269313177341859209160
[26,26] 223571105902094125004519080946368
[25,1] -10292203769683837890625000
[25,4] 519660631440811383666992187500000
[25,7] -497873968858933311327753601074218750
[25,10] 2507332082152858896582238647460937500
[25,13] -224658692248371006891462192421875000
[25,16] -148512488177288297303554025855937500
[25,19] 20944374403045255547248950380308750
[25,22] 9438582256231346565886709296045800
[25,25] 945941920398272073434056047536757
[24,3] -16820205729036941528320312500000
[24,6] 239813741059834432877243041992187500
[24,9] -3911748677316598486798484313964843750
[24,12] 3981452228679917136735762036132812500
[24,15] 1540166902780677521951819859167968750
[24,18] -38187899418519045391537149715375000
[24,21] -77647957642329818172119074297191000
[24,24] -11636279696248108365186177096141690
[23,2] 141824853186893463134765625000
[23,5] -63688671015589846321582794189453125
[23,8] 4817451828060941921453089904785156250
[23,11] -10332181458007006945967920611572265625
[23,14] -3593325877575490192195838002343750000
[23,17] -281000986611461868186764297849609375
[23,20] 92676489927770452811555819852943750
[23,23] 23648548009956801835851401188418925
[22,1] -300513744354248046875000000
[22,4] 6654932401822713556289672851562500
[22,7] -4345715399364284938760147094726562500
[22,10] 14065327621219295506289018249511718750
[22,13] -1323989932359765769334163969726562500
[22,16] 760374670485036916931472091796875000
[22,19] 749468939469834524031839264102500000
[22,22] 139731941188808828127824425591480000
[21,3] -304427397478444933891296386718750
[21,6] 2251203815745430102865219116210937500
[21,9] -13523910469720951240501605987548828125
[21,12] 24046244274545719798257127624511718750
[21,15] 3266641576336192586949261083251953125
[21,18] -2677581589872942081169758736796875000
[21,21] -805074691903409283019421806365875000
[20,2] 3139905910676717758178710937500
[20,5] -563202670375006336283683776855468750
[20,8] 11248566565159542457036781311035156250
[20,11] -59941738856351453620024958801269531250
[20,14] -15101472340451183499312990039062500000
[20,17] 68875206451506264803546742675781250
[20,20] 617131886542306222833373986385156250
[19,1] -6246383674442768096923828125
[19,4] 53805268143386667370796203613281250
[19,7] -12899535256373818705723285675048828125
[19,10] 60731664549473713779339904785156250000
[19,13] 8027859505146012463176058197021484375
[19,16] 15458544970500734909685097248535156250
[19,19] 5972777066008379211977438897998046875
[18,3] -2620693277053683996200561523437500
[18,6] 8216204845049984252572059631347656250
[18,9] -19453621329081648178421020507812500000
[18,12] 48692664911749189947609375000000000000
[18,15] -24961180784701869883641633300781250000
[18,18] -17077788842471911617124913414550781250
[17,2] 36422806559503078460693359375000
[17,5] -1922878532063932685554027557373046875
[17,8] -42859036804934316914486885070800781250
[17,11] -198458290590698328639468383789062500000
[17,14] -18656666817226490641094367980957031250
[17,17] 3011957371369766650205879260253906250
[16,1] -93201873824000358581542968750
[16,4] 166456553421726003289222717285156250
[16,7] 19820979060935488044619560241699218750
[16,10] 180181526557845913818702697753906250000
[16,13] 58941690671221675102337455749511718750
[16,16] 60112366944482918697700532226562500000
[15,3] -10522608895374462008476257324218750
[15,6] 6693560771575322419404983520507812500
[15,9] -116097685554106744049489498138427734375
[15,12] -152632929172558684022143363952636718750
[15,15] -139822222070124319162070117950439453125
[14,2] 248922065412625670433044433593750
[14,5] 1186792342563313990831375122070312500
[14,8] -215827903707256719756126403808593750000
[14,11] -292358650208962973662972450256347656250
[14,14] 40177473925848742698026084899902343750
[13,1] -992561108432710170745849609375
[13,4] -289363838695334270596504211425781250
[13,7] 89309756153899097144603729248046875000
[13,10] 31179911842442095565199851989746093750
[13,13] 4949923729729465177488327026367187500
[12,3] -16521651683375239372253417968750000
[12,6] 35200943985584922134876251220703125000
[12,9] -657766531541095284059643745422363281250
[12,12] -630925388054880560274839401245117187500
[11,2] 942346779629588127136230468750000
[11,5] -3928852113706362433731555938720703125
[11,8] -569065334856151823326945304870605468750
[11,11] -686637325653616880699992179870605468750
[10,1] -7372873369604349136352539062500
[10,4] -980468516575638204813003540039062500
[10,7] -162851129893651576712727546691894531250
[10,10] -877890306101821339651942253112792968750
[9,3] -10535547422477975487709045410156250
[9,6] -19927859495455864816904067993164062500
[9,9] -1736311684580698219127953052520751953125
[8,2] 1260706631001085042953491210937500
[8,5] -642191117542097344994544982910156250
[8,8] -1372889829051162023097276687622070312500
[7,1] -36334313335828483104705810546875
[7,4] -57364559179404750466346740722656250
[7,7] -583408937308392487466335296630859375000
[6,3] -24997665605042129755020141601562500
[6,6] -149705494802270550280809402465820312500
[5,2] -2804154064506292343139648437500000
[5,5] -24700079286049003712832927703857421875
[4,1] -106865627458319067955017089843750
[4,4] -2659434921952197328209877014160156250
[3,3] -183531028596917167305946350097656250
[2,2] -7480593922082334756851196289062500
[1,1] -142108547152020037174224853515625
