[1,1] -177147
[2,2] 4074381
[3,3] -35311302
[4,4] 155128284
[5,5] -419560641
[6,6] 816267861
[7,1] -150903
[7,7] -1247470389
[8,2] -4124682
[8,8] 1545939756
[9,3] 16867602
[9,9] -1588650894
[10,4] -29554632
[10,10] 1376144073
[11,5] 35987571
[11,11] -1011278007
[12,6] -32742846
[12,12] 631908762
[13,1] -22356
[13,7] 19880694
[13,13] -337092669
[14,2] 411723
[14,8] -7662726
[14,14] 152904897
[15,3] -804816
[15,15] -58838922
[16,4] 1876662
[16,10] 2554242
[16,16] 19085676
[17,5] -1631988
[17,11] -2208966
[17,17] -5133623
[18,6] 1373629
[18,12] 1212698
[18,18] 1119709
[19,1] 828
[19,7] -543996
[19,13] -444291
[19,19] -191843
[20,2] -3588
[20,8] 208518
[20,14] 121624
[20,20] 23644
[21,9] -29808
[21,15] -23138
[21,21] -1794
[22,4] 1196
[22,10] 5083
[22,16] 1886
[22,22] 69
[23,5] -92
[23,11] -92
[23,17] 23
[23,23] -1
[24,0] 1
