[18,0] 1
[17,2] -2108
[17,5] -4862
[17,8] -2312
[17,11] -425
[17,14] -34
[17,17] -1
[16,1] -10540
[16,4] 532678
[16,7] 35836
[16,10] -19125
[16,13] -2788
[16,16] -102
[15,3] -6907814
[15,6] 887808
[15,9] -527935
[15,12] -105298
[15,15] -4777
[14,2] 13316950
[14,5] -30749600
[14,8] -12049039
[14,11] -2221186
[14,14] -126684
[13,1] -3038750
[13,4] -153748000
[13,7] -124059948
[13,10] -29250812
[13,13] -2086376
[12,3] 110976000
[12,6] -589793665
[12,9] -249601106
[12,12] -22456116
[11,2] 111987500
[11,5] -3101498700
[11,8] -1513436560
[11,11] -182892749
[10,1] -180625000
[10,4] -7530649375
[10,7] -7567182800
[10,10] -1261566702
[9,3] -8248984375
[9,6] -31200138250
[9,9] -7487927950
[8,2] -7470703125
[8,5] -91408787500
[8,8] -31539167550
[7,1] -4150390625
[7,4] -173530156250
[7,7] -114307968125
[6,3] -205660156250
[6,6] -350876812500
[5,2] -136132812500
[5,5] -814990625000
[4,1] -41503906250
[4,4] -1237148437500
[3,3] -1166259765625
[2,2] -622558593750
[1,1] -152587890625
